RH_avg,RR,ss,ff_x,flood,TempRangeCategory,month
80.0,0.0,9.0,3.0,0,1,11
83.0,7.0,4.0,3.0,0,0,11
78.0,28.2,0.0,4.0,0,1,11
79.0,0.7,2.6,4.0,0,1,11
74.0,0.0,3.5,3.0,0,1,11
76.0,0.0,3.0,4.0,0,1,11
79.0,0.0,1.0,3.0,0,1,11
78.0,4.0,6.0,3.0,0,1,11
83.0,9.4,4.0,4.0,0,1,11
82.0,1.6,4.3,3.0,0,1,11
76.0,0.0,0.0,4.0,0,1,11
73.0,0.0,0.0,5.0,0,1,12
84.0,1.4,1.6,5.0,0,0,12
76.0,6.4,0.3,5.0,0,1,12
89.0,0.4,2.2,6.0,0,1,12
86.0,14.8,0.2,5.0,0,0,12
77.0,1.7,0.3,5.0,0,1,12
75.0,0.0,3.5,5.0,0,1,12
79.0,1.4,1.9,5.0,0,1,12
71.0,14.4,7.3,4.0,0,1,12
71.0,0.0,5.0,5.0,0,1,12
80.0,0.0,7.0,5.0,0,1,12
79.0,3.1,2.3,5.0,0,1,12
70.0,0.0,3.0,4.0,0,1,12
77.0,0.0,4.0,4.0,0,0,12
72.0,0.8,1.8,4.0,0,1,12
72.0,0.0,4.5,4.0,0,1,12
84.0,0.0,3.0,3.0,0,0,12
75.0,7.3,0.3,5.0,0,1,12
78.0,0.0,5.0,5.0,0,1,12
71.0,1.3,0.3,7.0,0,1,12
75.0,0.0,8.7,5.0,0,1,12
76.0,0.4,3.5,5.0,0,1,12
73.0,0.5,4.3,6.0,0,1,12
74.0,0.0,7.0,5.0,0,1,12
75.0,0.0,2.5,3.0,0,1,12
79.0,1.4,1.2,5.0,0,1,12
75.0,7.0,2.0,5.0,0,1,12
67.0,0.0,1.0,5.0,0,1,12
75.0,0.0,5.0,6.0,0,0,12
75.0,0.0,2.6,5.0,0,0,12
76.0,0.0,2.0,5.0,0,1,12
70.0,0.2,5.0,4.0,0,1,1
68.0,0.0,7.5,4.0,0,1,1
71.0,0.0,8.2,6.0,0,1,1
79.0,38.7,5.0,3.0,0,1,1
81.0,9.0,5.008160031689443,4.0,0,1,1
85.0,45.0,5.008160031689443,3.0,0,1,1
76.0,3.0,5.3,4.0,0,1,1
72.0,0.0,4.0,4.0,0,1,1
77.0,0.3,6.8,4.0,0,1,1
83.0,12.5,1.0,5.0,0,1,1
87.0,5.6,5.2,4.0,0,1,1
78.0,17.2,1.1,5.0,0,1,1
75.0,0.0,4.3,8.0,0,1,1
78.0,0.0,1.7,6.0,0,0,1
77.0,3.0,0.6,4.0,0,1,1
87.0,1.8,0.0,4.0,0,0,1
77.0,30.2,0.2,6.0,0,1,1
73.0,1.4,3.0,5.0,0,1,1
76.0,0.0,5.6,6.0,0,1,1
66.0,0.0,9.3,8.0,0,1,1
74.0,0.0,9.5,6.0,0,1,1
78.0,0.0,6.0,6.0,0,0,1
71.0,0.0,3.2,7.0,0,1,1
77.0,0.0,6.6,4.0,0,1,1
74.0,0.0,5.0,7.0,0,1,1
83.0,17.2,3.7,5.0,0,1,1
78.0,1.4,0.0,4.0,0,1,1
83.0,6.6,0.0,5.0,0,0,1
82.0,17.2,0.0,5.0,0,0,1
82.0,3.7,0.2,4.0,0,1,1
85.0,3.0,1.0,4.0,0,0,1
85.0,16.7,0.0,4.0,0,1,2
84.0,5.0,0.5,3.0,0,1,2
84.0,11.4,0.8,4.0,0,0,2
78.0,29.8,1.3,8.0,0,1,2
75.0,1.4,6.0,7.0,0,1,2
73.0,3.6,6.5,4.0,0,1,2
74.0,3.2,5.2,6.0,0,1,2
75.0,0.0,3.0,6.0,0,1,2
79.0,0.0,2.5,4.0,0,0,2
87.0,8.3,0.4,4.0,0,0,2
87.0,25.9,0.0,6.0,0,0,2
84.0,26.9,0.0,5.0,0,0,2
81.0,21.5,2.5,6.0,0,1,2
85.0,42.0,5.008160031689443,5.0,1,1,2
83.0,29.8,2.2,7.0,0,1,2
83.0,13.4,7.5,5.0,0,1,2
84.0,30.7,5.1,5.0,0,1,2
80.0,0.0,5.6,5.0,0,0,2
90.0,16.3,2.0,4.0,0,0,2
94.0,9.2,0.0,2.0,0,0,2
88.0,179.7,5.008160031689443,3.0,1,1,2
82.0,10.8,5.008160031689443,6.0,1,1,2
81.0,14.5,8.7,6.0,0,1,2
84.0,0.6,5.0,6.0,0,1,2
75.0,0.0,4.2,6.0,0,1,2
83.0,10.0,2.0,6.0,0,1,2
80.0,1.0,8.0,5.0,0,1,2
80.0,10.5,6.5,4.0,0,1,2
78.0,0.7,3.4,6.0,0,1,3
78.0,0.0,5.0,5.0,0,1,3
84.0,7.0,5.008160031689443,4.0,0,0,3
80.0,3.6,4.0,4.0,0,1,3
77.0,0.0,5.008160031689443,4.0,0,1,3
75.0,0.0,9.0,5.0,0,1,3
79.0,0.0,3.5,5.0,0,1,3
79.0,18.4,1.2,4.0,0,1,3
78.0,0.0,5.0,4.0,0,1,3
78.0,0.0,8.3,5.0,0,1,3
79.0,0.0,5.6,5.0,0,1,3
75.0,0.0,7.5,4.0,0,1,3
73.0,2.1,5.0,5.0,0,1,3
72.0,0.0,5.008160031689443,6.0,0,1,3
67.0,2.4,2.6,5.0,0,1,3
75.0,0.0,4.0,4.0,0,1,3
80.0,0.0,5.008160031689443,3.0,0,1,3
82.0,6.0,3.2,4.0,0,1,3
79.0,7.4,0.3,5.0,0,1,3
80.0,0.5,6.0,3.0,0,1,3
81.0,13.0,1.0,5.0,0,1,3
84.0,13.5,4.0,5.0,0,1,3
86.0,16.0,1.2,3.0,0,1,3
79.0,6.4,1.4,5.0,0,1,3
79.0,0.0,9.0,4.0,0,1,3
80.0,0.0,0.8,5.0,0,1,3
80.0,18.4,1.8,4.0,0,1,3
82.0,0.0,7.3,5.0,1,1,3
76.0,23.3,8.0,3.0,0,1,3
73.0,0.0,6.0,4.0,0,1,3
83.0,0.0,6.0,3.0,0,0,3
79.0,10.2,0.4,7.0,0,1,4
84.0,49.6,5.0,4.0,0,1,4
78.0,13.3,4.0,3.0,0,1,4
80.0,1.4,3.0,4.0,0,1,4
73.0,0.0,6.3,4.0,0,1,4
73.0,0.0,6.5,5.0,0,1,4
74.0,0.0,5.0,5.0,0,1,4
78.0,7.1,1.0,5.0,0,1,4
75.0,0.0,2.1,5.0,0,1,4
75.0,2.6,6.0,3.0,0,1,4
82.0,18.0,7.7,4.0,0,1,4
79.0,19.5,3.2,4.0,0,1,4
81.0,2.4,3.0,4.0,0,1,4
78.0,0.0,2.4,3.0,0,0,4
79.0,0.0,4.1,3.0,0,1,4
78.0,0.4,6.0,4.0,0,0,4
79.0,0.0,0.0,3.0,0,1,4
80.0,0.0,4.5,4.0,0,1,4
80.0,0.0,3.5,4.0,0,1,4
74.0,7.5,6.5,4.0,0,1,4
79.0,0.0,6.7,3.0,0,1,4
81.0,0.6,3.0,3.0,0,0,4
74.0,6.3,4.5,3.0,0,1,4
75.0,0.0,2.0,4.0,0,1,4
73.0,0.4,6.0,4.0,0,1,4
81.0,0.0,6.5,3.0,0,1,4
78.0,0.0,1.0,5.0,0,1,4
76.0,18.6,3.7,4.0,0,1,4
79.0,0.0,6.0,3.0,0,1,4
73.0,1.4,3.0,5.0,0,1,4
78.0,0.0,5.6,5.0,0,1,5
81.0,32.0,6.5,4.0,0,1,5
80.0,4.0,5.6,4.0,0,1,5
78.0,46.5,3.0,4.0,0,1,5
78.0,0.0,5.4,4.0,0,1,5
83.0,3.7,5.0,3.0,0,1,5
82.0,5.6,4.0,5.0,0,1,5
79.0,1.4,2.0,4.0,0,1,5
77.0,0.0,4.2,3.0,0,1,5
75.0,0.0,3.0,4.0,0,0,5
76.0,0.0,0.1,4.0,0,1,5
76.0,0.0,0.0,3.0,0,1,5
74.0,0.0,6.4,3.0,0,1,5
73.0,2.0,5.0,4.0,0,1,5
67.0,0.0,4.8,3.0,0,1,5
74.0,0.0,6.5,3.0,0,1,5
77.0,0.0,5.3,3.0,0,1,5
72.0,0.0,4.7,3.0,0,1,5
73.0,0.0,5.5,4.0,0,1,5
72.0,0.0,6.2,3.0,0,0,5
70.0,0.0,6.6,5.0,0,1,5
75.0,31.0,0.0,3.0,0,1,5
73.0,0.0,6.0,3.0,0,1,5
74.0,0.0,6.0,4.0,0,1,5
69.0,0.0,4.0,3.0,0,1,5
74.0,0.0,5.2,4.0,0,1,5
75.0,0.0,6.5,3.0,0,1,5
76.0,0.0,2.2,4.0,0,0,5
86.0,4.2,1.2,3.0,0,0,5
82.0,6.0,0.0,4.0,0,1,5
74.0,0.0,2.0,5.0,0,1,5
73.0,0.0,5.5,3.0,0,0,6
76.0,1.4,2.0,3.0,0,1,6
80.0,0.0,0.0,4.0,0,1,6
75.0,0.0,3.5,4.0,0,1,6
76.0,0.0,6.0,4.0,0,1,6
78.0,23.0,4.0,4.0,0,1,6
75.0,0.0,4.0,3.0,0,1,6
73.0,0.0,6.0,5.0,0,1,6
74.0,0.0,6.5,3.0,0,1,6
77.0,0.0,6.5,5.0,0,1,6
81.0,19.2,6.0,3.0,0,0,6
75.0,0.0,5.5,4.0,0,1,6
75.0,0.0,5.5,3.0,0,1,6
80.0,32.6,3.0,3.0,0,1,6
79.0,0.0,1.7,3.0,0,1,6
78.0,3.5,3.0,3.0,0,1,6
74.0,0.0,6.5,4.0,0,1,6
75.0,0.0,6.5,5.0,0,1,6
66.0,1.4,5.0,5.0,0,1,6
72.0,0.0,6.3,4.0,0,1,6
73.0,1.4,5.008160031689443,4.0,0,1,6
79.0,0.0,4.8,3.0,0,0,6
78.0,1.4,0.0,3.0,0,1,6
84.0,0.0,1.0,3.0,0,1,6
78.0,0.1,0.0,4.0,0,1,6
81.0,2.6,4.8,4.0,0,1,6
77.0,12.0,4.0,4.0,0,1,6
80.0,0.0,6.4,5.0,0,1,6
78.0,0.0,6.4,6.0,0,1,6
86.0,45.5,6.3,3.0,0,1,6
78.0,10.6,2.1,4.0,0,1,7
74.0,0.0,6.5,4.0,0,1,7
77.0,0.0,6.3,4.0,0,1,7
74.0,0.0,6.5,3.0,0,1,7
73.0,0.0,6.5,4.0,0,1,7
72.0,0.0,6.2,4.0,0,1,7
73.0,0.0,2.8,5.0,0,1,7
72.0,0.0,5.7,3.0,0,1,7
70.0,0.0,5.3,4.0,0,1,7
76.0,0.0,6.0,5.0,0,1,7
79.0,16.7,4.8,4.0,0,1,7
78.0,0.0,2.2,3.0,0,1,7
78.0,11.0,3.2,4.0,0,1,7
75.0,0.0,3.0,3.0,0,1,7
71.0,0.0,1.1,3.0,0,1,7
72.0,0.0,0.0,3.0,0,1,7
62.0,0.0,2.0,4.0,0,1,7
71.0,0.0,5.7,3.0,0,1,7
78.0,0.0,0.0,4.0,0,1,7
79.0,0.2,6.2,3.0,0,1,7
80.0,81.4,5.0,4.0,0,1,7
74.0,0.0,4.2,3.0,0,1,7
81.0,0.0,5.2,3.0,0,1,7
76.0,0.0,3.3,4.0,0,0,7
67.0,1.4,4.0,5.0,0,1,7
62.0,0.0,6.5,4.0,0,1,7
71.0,0.0,5.6,3.0,0,1,7
73.0,0.0,5.0,3.0,0,1,7
74.0,1.4,6.0,4.0,0,1,7
74.0,0.0,6.4,4.0,0,1,7
78.0,0.0,6.1,4.0,0,1,7
63.0,0.0,5.8,4.0,0,1,8
64.0,0.0,5.2,4.0,0,1,8
67.0,0.0,6.3,4.0,0,1,8
66.0,0.0,6.5,5.0,0,1,8
70.0,0.0,6.4,4.0,0,1,8
71.0,0.0,5.6,3.0,0,1,8
72.0,0.0,6.0,4.0,0,1,8
72.0,0.0,6.4,4.0,0,1,8
73.0,0.0,6.6,3.0,0,1,8
76.0,0.0,2.0,5.0,0,1,8
75.0,0.0,7.0,4.0,0,1,8
77.0,0.0,4.2,3.0,0,1,8
77.0,0.0,6.0,6.0,0,1,8
76.0,0.0,3.4,4.0,0,1,8
77.0,0.0,5.008160031689443,4.0,0,1,8
62.0,0.0,2.2,6.0,0,1,8
68.0,0.0,6.7,4.0,0,1,8
67.0,0.0,5.5,3.0,0,1,8
66.0,0.0,5.2,4.0,0,1,8
70.0,0.0,6.6,4.0,0,1,8
67.0,0.0,3.5,4.0,0,1,8
68.0,0.0,6.5,6.0,0,1,8
66.0,0.0,3.6,4.0,0,1,8
63.0,0.0,4.6,5.0,0,1,8
63.0,0.0,7.0,7.0,0,1,8
59.0,0.0,4.0,5.0,0,1,8
64.0,0.0,4.2,6.0,0,1,8
64.0,0.0,7.0,6.0,0,1,8
74.0,0.0,6.0,6.0,0,1,8
76.0,0.8,2.5,4.0,0,1,8
78.0,0.0,7.2,4.0,0,1,8
69.0,0.0,5.8,3.0,0,1,9
68.0,0.0,5.2,4.0,0,1,9
66.0,0.0,6.3,3.0,0,1,9
69.0,0.0,7.5,6.0,0,1,9
72.0,0.0,5.9,4.0,0,1,9
68.0,0.0,3.0,4.0,0,1,9
66.0,0.0,7.5,3.0,0,1,9
67.0,0.0,7.5,3.0,0,1,9
74.0,0.0,9.0,4.0,0,1,9
73.0,0.0,9.0,4.0,0,1,9
78.0,12.5,8.0,4.0,0,1,9
77.0,0.0,6.0,4.0,0,1,9
72.0,0.0,5.5,6.0,0,1,9
70.0,0.0,7.0,4.0,0,1,9
70.0,0.0,9.4,3.0,0,1,9
64.0,0.0,9.0,4.0,0,1,9
69.0,0.0,9.4,3.0,0,1,9
66.0,0.0,8.5,5.0,0,1,9
70.0,0.0,8.0,3.0,0,1,9
75.0,18.0,7.0,5.0,0,1,9
79.0,27.0,6.6,4.0,0,1,9
69.0,0.0,8.0,4.0,0,1,9
68.0,0.0,9.3,3.0,0,1,9
78.0,0.0,8.0,3.0,0,0,9
74.0,1.5,0.4,3.0,0,1,9
73.0,0.0,5.008160031689443,4.0,0,1,9
89.0,71.0,6.0,3.0,0,0,9
81.0,26.8,0.0,4.0,0,1,9
77.0,9.0,4.5,3.0,0,1,9
75.0,0.0,7.0,3.0,0,1,9
78.0,0.0,7.5,5.0,0,1,10
79.0,30.6,3.7,5.0,0,1,10
78.0,1.0,6.0,4.0,0,1,10
79.0,0.3,5.0,3.0,0,1,10
74.0,0.0,7.8,4.0,0,1,10
76.0,0.0,8.0,3.0,0,1,10
70.0,0.0,8.0,4.0,0,1,10
72.0,0.0,7.0,4.0,0,1,10
77.0,0.0,8.0,3.0,0,1,10
78.0,3.1,3.0,3.0,0,1,10
76.0,0.0,0.7,6.0,0,1,10
76.0,0.0,6.8,4.0,0,1,10
70.0,1.4,1.3,3.0,0,1,10
73.0,0.0,7.0,5.0,0,1,10
66.0,1.4,6.0,3.0,0,1,10
77.0,0.0,6.3,4.0,0,1,10
74.0,5.2,2.0,3.0,0,1,10
75.0,0.0,3.0,4.0,0,1,10
83.0,4.2,4.0,3.0,0,1,10
75.0,6.0,3.0,4.0,0,1,10
73.0,0.0,8.0,4.0,0,1,10
72.0,0.0,7.8,4.0,0,0,10
73.0,0.0,8.3,6.0,0,1,10
73.0,50.0,5.7,4.0,0,2,10
74.0,0.0,8.3,4.0,0,1,10
70.0,0.0,7.0,3.0,0,1,10
69.0,0.0,4.8,5.0,0,1,10
79.0,1.4,6.2,3.0,0,1,10
81.0,12.0,0.3,3.0,0,1,10
75.0,0.0,3.0,3.0,0,1,10
68.0,0.0,8.0,5.0,0,1,10
69.0,0.0,7.8,4.0,0,1,11
70.0,0.0,5.0,4.0,0,1,11
73.0,0.0,7.0,4.0,0,1,11
76.0,0.0,5.0,3.0,0,1,11
75.0,16.5,2.6,4.0,0,1,11
79.0,4.0,8.0,4.0,0,1,11
83.0,7.0,7.2,3.0,0,0,11
79.0,1.4,0.0,5.0,0,1,11
80.0,0.0,3.0,6.0,0,1,11
76.0,10.0,1.0,5.0,0,1,11
74.0,0.0,7.3,5.0,0,1,11
80.0,0.0,5.0,3.0,0,1,11
81.0,1.0,3.0,5.0,1,1,11
86.0,60.7,2.3,5.0,0,1,11
83.0,4.5,2.2,4.0,0,1,11
80.0,0.0,0.5,4.0,0,1,11
82.0,4.8,2.5,4.0,0,1,11
82.0,5.5,5.0,3.0,0,1,11
85.0,0.0,3.3,3.0,0,0,11
70.0,24.0,0.0,6.0,0,1,11
72.0,0.0,5.2,4.0,0,1,11
78.0,1.4,0.6,4.0,0,0,11
75.0,12.3,3.7,5.0,0,1,11
69.0,0.0,6.4,4.0,0,1,11
70.0,0.0,7.0,4.0,0,1,11
85.0,0.0,4.0,4.0,0,0,11
85.0,22.0,1.0,4.0,0,0,11
82.0,6.0,0.2,7.0,0,1,11
79.0,1.4,1.6,4.0,0,1,11
87.0,17.1,1.0,4.0,0,1,11
77.0,28.4,0.0,5.0,0,1,12
72.0,0.0,0.8,5.0,0,1,12
72.0,0.0,4.0,5.0,0,1,12
70.0,0.0,8.0,7.0,0,1,12
68.0,0.0,8.0,5.0,0,1,12
71.0,0.0,4.2,5.0,0,1,12
73.0,0.0,6.8,6.0,0,1,12
74.0,0.0,8.4,4.0,0,1,12
75.0,17.4,8.0,5.0,0,1,12
79.0,1.5,5.0,3.0,0,1,12
81.0,1.4,3.0,5.0,0,1,12
86.0,90.7,0.0,4.0,0,1,12
80.0,78.4,0.0,5.0,0,0,12
78.0,0.0,0.0,3.0,0,1,12
75.0,0.0,0.0,4.0,0,1,12
84.0,0.0,4.2,4.0,0,0,12
82.0,5.0,0.0,5.0,0,0,12
80.0,1.4,0.0,6.0,0,1,12
82.0,15.3,0.0,4.0,0,1,12
86.0,4.6,1.5,5.0,0,0,12
86.0,6.8,1.0,3.0,0,0,12
78.0,6.0,0.0,5.0,0,1,12
71.0,0.0,4.4,4.0,0,1,12
66.0,0.0,3.5,3.0,0,1,12
65.0,0.0,6.8,5.0,0,1,12
75.0,0.0,8.4,6.0,0,1,12
78.0,0.0,6.2,5.0,0,0,12
71.0,0.0,0.8,5.0,0,1,12
74.0,0.0,2.5,3.0,0,0,12
80.0,0.0,2.1,4.0,0,0,12
83.0,0.0,0.0,4.0,0,1,12
78.0,46.4,5.8,4.0,0,1,1
69.0,0.0,8.5,5.0,0,1,1
77.0,0.0,6.0,4.0,0,0,1
75.0,1.0,5.9,4.0,0,1,1
68.0,0.5,5.5,6.0,0,0,1
69.0,0.0,2.0,5.0,0,1,1
75.0,1.4,2.2,2.0,0,0,1
74.0,0.0,0.0,6.0,0,1,1
76.0,0.0,2.0,4.0,0,0,1
73.0,1.4,3.0,5.0,0,1,1
72.0,0.0,7.0,6.0,0,1,1
73.0,1.4,1.3,5.0,0,0,1
65.0,0.0,2.6,5.0,0,0,1
83.0,14.3,3.8,6.0,0,1,1
85.0,14.5,1.3,4.0,0,1,1
72.0,21.8,2.0,4.0,0,1,1
76.0,1.4,3.7,7.0,0,1,1
91.0,1.4,1.0,4.0,0,0,1
82.0,44.7,0.0,4.0,0,1,1
81.0,3.2,0.2,4.0,0,1,1
76.0,8.2,2.0,7.0,0,1,1
81.0,1.0,3.0,7.0,0,0,1
79.0,5.9,0.2,5.0,0,1,1
82.0,6.3,6.8,4.0,0,0,1
74.0,22.2,3.0,6.0,0,1,1
70.0,0.0,1.0,5.0,0,1,1
75.0,4.5,2.7,4.0,0,1,1
81.0,2.4,2.0,5.0,0,0,1
80.0,4.0,1.0,4.0,0,1,1
80.0,11.0,6.0,6.0,0,1,1
79.0,3.5,3.0,5.0,0,1,1
82.0,2.5,4.5,6.0,0,1,2
76.0,2.5,3.5,4.0,0,1,2
78.0,50.7,5.0,4.0,0,1,2
86.0,33.0,2.5,4.0,0,1,2
85.0,66.0,4.2,4.0,0,0,2
87.0,44.0,0.0,4.0,0,1,2
85.0,12.1,2.5,4.0,0,1,2
84.0,5.0,0.3,5.0,0,0,2
86.0,8.3,2.8,5.0,0,0,2
77.0,5.4,4.6,5.0,0,1,2
83.0,0.0,8.0,5.0,0,1,2
81.0,18.6,3.0,7.0,0,1,2
76.0,7.0,5.7,5.0,0,1,2
82.0,1.4,2.0,4.0,0,0,2
89.0,3.2,1.3,3.0,1,0,2
83.0,104.6,0.0,5.0,1,1,2
81.0,0.0,6.2,3.0,0,0,2
79.0,2.8,1.0,4.0,0,1,2
90.0,1.0,7.3,4.0,0,1,2
83.0,2.0,2.3,4.0,0,1,2
82.0,1.2,4.4,5.0,0,1,2
84.0,1.2,5.7,4.0,0,0,2
80.0,0.0,0.6,4.0,0,0,2
79.0,0.0,3.3,4.0,0,1,2
83.0,5.0,8.0,7.0,0,1,2
84.0,19.1,8.0,4.0,0,0,2
83.0,32.2,2.3,5.0,0,1,2
84.0,3.8,4.7,3.0,0,1,2
86.0,2.4,1.2,4.0,0,0,3
81.0,0.2,3.4,4.0,0,1,3
84.0,0.0,8.0,4.0,0,1,3
80.0,4.5,2.0,4.0,0,1,3
80.0,3.0,4.0,5.0,0,1,3
83.0,0.0,1.4,5.0,0,1,3
80.0,5.5,0.0,5.0,0,1,3
82.0,8.0,3.8,4.0,0,1,3
80.0,0.4,0.0,5.0,0,0,3
82.0,26.2,4.7,5.0,0,1,3
84.0,1.6,4.6,5.0,0,1,3
81.0,16.4,6.2,5.0,0,0,3
79.0,1.4,2.0,4.0,0,0,3
76.0,0.0,0.5,4.0,0,0,3
79.0,1.0,6.6,4.0,0,1,3
77.0,0.0,8.0,4.0,0,1,3
88.0,1.4,6.0,4.0,0,0,3
81.0,36.6,0.0,3.0,0,1,3
81.0,51.0,7.5,5.0,0,1,3
83.0,2.0,6.5,4.0,0,1,3
75.0,1.2,7.0,4.0,0,0,3
80.0,0.0,1.0,6.0,0,0,3
80.0,8.4,3.8,3.0,0,1,3
79.0,0.0,6.5,5.0,0,0,3
74.0,1.4,0.9,4.0,0,1,3
80.0,8.6,1.8,4.0,0,1,3
82.0,0.0,4.5,4.0,0,1,3
75.0,13.4,3.0,6.0,0,1,3
76.0,1.4,6.3,6.0,0,1,3
73.0,11.6,9.0,5.0,0,1,3
71.0,0.0,9.0,4.0,0,1,3
74.0,0.0,8.5,5.0,0,1,4
76.0,0.0,6.2,4.0,0,1,4
81.0,4.0,5.0,6.0,0,1,4
79.0,52.3,6.0,5.0,0,1,4
77.0,0.0,8.7,5.0,0,1,4
81.0,1.0,5.8,5.0,0,1,4
74.0,0.0,6.0,4.0,0,1,4
78.0,7.5,7.5,6.0,0,1,4
82.0,3.6,5.7,3.0,0,1,4
73.0,0.0,4.2,3.0,0,1,4
73.0,0.0,6.5,5.0,0,1,4
74.0,0.0,7.5,5.0,0,1,4
76.0,0.0,6.0,4.0,0,1,4
79.0,1.4,7.0,3.0,0,1,4
76.0,1.4,6.3,4.0,0,1,4
74.0,0.0,3.2,4.0,0,1,4
79.0,0.0,5.0,4.0,0,0,4
79.0,9.0,3.0,3.0,0,0,4
77.0,0.0,3.5,3.0,0,0,4
79.0,4.1,1.5,5.0,0,1,4
77.0,0.0,4.6,3.0,0,1,4
74.0,0.0,5.0,5.0,0,1,4
91.0,10.2,6.0,3.0,0,0,4
87.0,18.3,0.0,3.0,0,1,4
91.0,1.5,0.0,4.0,0,0,4
89.0,15.8,0.0,3.0,0,0,4
77.0,1.9,1.6,4.0,0,1,4
75.0,1.4,6.8,4.0,0,1,4
81.0,28.5,6.5,4.0,0,1,4
74.0,0.0,6.4,4.0,0,1,4
72.0,0.0,6.5,4.0,0,1,5
72.0,0.0,7.0,4.0,0,1,5
76.0,0.0,6.5,5.0,0,1,5
73.0,7.8,4.0,3.0,0,1,5
72.0,0.0,4.6,4.0,0,1,5
70.0,0.0,6.0,3.0,0,1,5
67.0,0.0,5.7,5.0,0,1,5
71.0,0.0,6.6,4.0,0,1,5
69.0,0.0,6.5,3.0,0,1,5
66.0,0.0,6.8,4.0,0,1,5
69.0,0.0,6.3,6.0,0,1,5
70.0,0.0,6.3,4.0,0,1,5
70.0,0.0,6.5,3.0,0,1,5
67.0,0.0,6.0,4.0,0,1,5
74.0,0.0,6.4,5.0,0,1,5
73.0,0.0,4.2,4.0,0,1,5
76.0,0.0,2.0,3.0,0,0,5
75.0,0.0,1.0,4.0,0,1,5
78.0,0.0,6.3,5.0,0,1,5
75.0,0.0,5.8,4.0,0,1,5
75.0,0.0,3.6,4.0,0,1,5
73.0,0.0,2.5,4.0,0,1,5
81.0,1.5,5.6,5.0,0,1,5
77.0,5.5,1.0,4.0,0,1,5
82.0,0.7,4.7,3.0,0,1,5
79.0,1.0,0.0,3.0,0,1,5
73.0,0.0,6.4,4.0,0,1,5
78.0,0.0,4.0,3.0,0,1,5
76.0,0.0,3.9,4.0,0,1,5
74.0,0.0,6.2,3.0,0,1,5
76.0,0.0,5.7,3.0,0,1,5
66.0,0.5,6.0,3.0,0,1,6
73.0,0.0,6.4,4.0,0,1,6
76.0,0.0,5.5,3.0,0,1,6
78.0,0.0,5.2,5.0,0,1,6
81.0,0.0,5.5,3.0,0,1,6
80.0,0.0,3.8,4.0,0,1,6
79.0,0.0,6.0,4.0,0,0,6
78.0,0.0,0.0,3.0,0,1,6
78.0,0.0,4.0,5.0,0,1,6
76.0,0.0,6.6,3.0,0,1,6
69.0,0.0,4.7,4.0,0,1,6
79.0,0.0,5.4,4.0,0,1,6
74.0,1.0,4.4,4.0,0,1,6
70.0,0.0,6.0,5.0,0,1,6
69.0,0.0,6.5,4.0,0,1,6
74.0,0.0,4.2,4.0,0,1,6
69.0,0.0,6.5,4.0,0,1,6
68.0,0.0,6.6,4.0,0,1,6
70.0,0.0,6.5,4.0,0,1,6
70.0,0.0,6.0,4.0,0,1,6
70.0,0.0,3.0,6.0,0,1,6
76.0,0.0,3.0,4.0,0,1,6
72.0,0.0,5.0,4.0,0,1,6
77.0,0.0,6.0,3.0,0,1,6
89.0,3.2,2.2,2.0,0,1,6
80.0,6.7,0.0,4.0,0,1,6
78.0,1.1,0.8,3.0,0,1,6
82.0,0.0,3.0,4.0,0,1,6
79.0,0.0,2.3,5.0,0,1,6
75.0,0.0,6.2,4.0,0,1,6
76.0,0.0,5.3,5.0,0,1,7
75.0,0.0,5.0,3.0,0,1,7
75.0,0.0,6.5,3.0,0,1,7
71.0,0.0,5.5,3.0,0,1,7
66.0,0.0,2.2,4.0,0,1,7
54.0,0.0,6.0,5.0,0,1,7
64.0,0.0,6.5,3.0,0,1,7
69.0,0.0,6.5,3.0,0,2,7
72.0,0.0,6.3,4.0,0,1,7
72.0,0.0,4.8,3.0,0,1,7
72.0,0.0,1.5,3.0,0,0,7
67.0,0.0,4.0,3.0,0,1,7
69.0,0.0,2.3,4.0,0,1,7
76.0,0.0,5.4,4.0,0,1,7
65.0,0.0,4.6,4.0,0,1,7
65.0,0.0,6.5,4.0,0,1,7
69.0,0.0,6.0,4.0,0,1,7
72.0,0.0,3.6,3.0,0,1,7
75.0,0.0,6.5,4.0,0,1,7
74.0,0.0,5.2,4.0,0,1,7
71.0,0.0,6.0,4.0,0,1,7
72.0,0.0,5.2,4.0,0,1,7
70.0,0.0,5.1,4.0,0,1,7
75.0,0.0,3.0,5.0,0,1,7
76.0,0.0,4.8,4.0,0,1,7
78.0,14.5,5.0,3.0,0,1,7
69.0,0.0,6.0,4.0,0,1,7
66.0,0.0,6.9,4.0,0,1,7
71.0,0.0,6.0,5.0,0,1,7
75.0,0.0,6.5,4.0,0,1,7
75.0,0.0,6.2,5.0,0,1,7
76.0,0.0,6.4,2.0,0,1,8
66.0,0.0,3.0,3.0,0,1,8
66.0,0.0,6.3,6.0,0,1,8
66.0,0.0,5.8,3.0,0,1,8
64.0,0.0,5.4,5.0,0,1,8
62.0,0.0,6.3,5.0,0,1,8
65.0,0.0,6.0,4.0,0,1,8
72.0,0.0,0.5,3.0,0,1,8
71.0,0.0,1.0,4.0,0,1,8
72.0,0.0,2.2,5.0,0,1,8
77.0,32.8,5.4,3.0,0,1,8
76.0,0.0,5.4,4.0,0,1,8
69.0,0.0,6.0,4.0,0,1,8
